Code,Name,Zip,Address,Tel
33205,笠岡市,714-8601,岡山県笠岡市中央町1-1,0865-69-2121
33207,井原市,715-8601,岡山県井原市井原町311-1,0866-62-9500
33208,総社市,719-1192,岡山県総社市中央1-1-1,0866-92-8200
33209,高梁市,716-8501,岡山県高梁市松原通2043,0866-21-0200
33210,新見市,718-8501,岡山県新見市新見310-3,0867-72-6111
33211,備前市,705-8602,岡山県備前市東片上126,0869-64-3301
33212,瀬戸内市,701-4292,岡山県瀬戸内市邑久町尾張300-1,0869-22-1111
33213,赤磐市,709-0898,岡山県赤磐市下市344,086-955-1111
33214,真庭市,719-3292,岡山県真庭市久世2927-2,0867-42-1111
33215,美作市,707-8501,岡山県美作市栄町38-2,0868-72-1111
33216,浅口市,719-0295,岡山県浅口市鴨方町六条院中3050,0865-44-7000
33346,和気町,709-0495,岡山県和気郡和気町尺所555,0869-93-1121
33423,早島町,701-0303,岡山県都窪郡早島町大字前潟360-1,086-482-0611
33445,里庄町,719-0398,岡山県浅口郡里庄町大字里見1107-2,0865-64-3111
33461,矢掛町,714-1297,岡山県小田郡矢掛町矢掛3018,0866-82-1010
33586,新庄村,717-0201,岡山県真庭郡新庄村2008-1,0867-56-2626
33606,鏡野町,708-0392,岡山県苫田郡鏡野町竹田660,0868-54-2111
33622,勝央町,709-4316,岡山県勝田郡勝央町勝間田201,0868-38-3111
33623,奈義町,708-1392,岡山県勝田郡奈義町豊沢306-1,0868-36-4111
33643,西粟倉村,707-0503,岡山県英田郡西粟倉村大字影石2,0868-79-2111
33663,久米南町,709-3614,岡山県久米郡久米南町下弓削502-1,086-728-2111
33666,美咲町,709-3717,岡山県久米郡美咲町原田1735,0868-66-1111
33681,吉備中央町,716-1192,岡山県加賀郡吉備中央町豊野1-2,0866-54-1313
34100,広島市,730-8586,広島県広島市中区国泰寺町1-6-34,082-245-2111
34101,中区,730-8587,広島県広島市中区国泰寺町1-4-21,082-504-2543
34102,東区,732-8510,広島県広島市東区東蟹屋町9-38,082-568-7703
34103,南区,734-8522,広島県広島市南区皆実町1-5-44,082-250-8933
34104,西区,733-8530,広島県広島市西区福島町2-2-1,082-532-0925
34105,安佐南区,731-0193,広島県広島市安佐南区古市1-33-14,082-831-4925
34106,安佐北区,731-0292,広島県広島市安佐北区可部4-13-13,082-819-3903
34107,安芸区,736-8501,広島県広島市安芸区船越南3-4-36,082-821-4903
34108,佐伯区,731-5195,広島県広島市佐伯区海老園2-5-28,082-943-9703
34202,呉市,737-8501,広島県呉市中央4-1-6,0823-25-3100
34203,竹原市,725-8666,広島県竹原市中央5-1-35,0846-22-7719
34204,三原市,723-8601,広島県三原市港町3-5-1,0848-64-2111
34205,尾道市,722-8501,広島県尾道市久保1-15-1,0848-38-9111
34207,福山市,720-8501,広島県福山市東桜町3-5,084-921-2111
34208,府中市,726-8601,広島県府中市府川町315,0847-43-7111
34209,三次市,728-8501,広島県三次市十日市中2-8-1,0824-62-6111
34210,庄原市,727-8501,広島県庄原市中本町1-10-1,0824-73-1111
34211,大竹市,739-0692,広島県大竹市小方1-11-1,0827-59-2111
34212,東広島市,739-8601,広島県東広島市西条栄町8-29,082-422-2111
34213,廿日市市,738-8501,広島県廿日市市下平良1-11-1,0829-20-0001
34214,安芸高田市,731-0592,広島県安芸高田市吉田町吉田791,0826-42-2111
34215,江田島市,737-2297,広島県江田島市大柿町大原505,0823-43-1111
34302,府中町,735-8686,広島県安芸郡府中町大通3-5-1,082-286-3111
34304,海田町,736-8601,広島県安芸郡海田町上市14-18,082-822-2121
34307,熊野町,731-4292,広島県安芸郡熊野町中溝1-1-1,082-820-5600
34309,坂町,731-4393,広島県安芸郡坂町平成ヶ浜1-1-1,082-820-1500
34368,安芸太田町,731-3810,広島県山県郡安芸太田町戸河内784-1,0826-28-2111
34369,北広島町,731-1595,広島県山県郡北広島町有田1234,050-5812-2111
34431,大崎上島町,725-0231,広島県豊田郡大崎上島町東野6625-1,0846-65-3111
34462,世羅町,722-1192,広島県世羅郡世羅町西上原123-1,0847-22-1111
34545,神石高原町,720-1522,広島県神石郡神石高原町小畠1701番地,0847-89-3330
35201,下関市,750-8521,山口県下関市南部町1-1,083-231-1111
35202,宇部市,755-8601,山口県宇部市常盤町1-7-1,0836-31-4111
35203,山口市,753-8650,山口県山口市亀山町2-1,083-922-4111
35204,萩市,758-8555,山口県萩市江向510,0838-25-3131
35206,防府市,747-8501,山口県防府市寿町7-1,0835-23-2111
35207,下松市,744-8585,山口県下松市大手町3-3-3,0833-45-1700
35208,岩国市,740-8585,山口県岩国市今津町1-14-51,0827-29-5000
35210,光市,743-8501,山口県光市中央6-1-1,0833-72-1407
35211,長門市,759-4192,山口県長門市東深川1339-2,0837-22-2111
35212,柳井市,742-8714,山口県柳井市南町1-10-2,0820-22-2111
35213,美祢市,759-2292,山口県美祢市大嶺町東分326-1,0837-52-1110
35215,周南市,745-8655,山口県周南市岐山通1-1,0834-22-8211
35216,山陽小野田市,756-8601,山口県山陽小野田市日の出1-1-1,0836-82-1111
35305,周防大島町,742-2192,山口県大島郡周防大島町大字小松126-2,0820-74-1000
35321,和木町,740-8501,山口県玖珂郡和木町和木1-1-1,0827-52-2135
35341,上関町,742-1402,山口県熊毛郡上関町大字長島448番地,0820-62-0311
35343,田布施町,742-1592,山口県熊毛郡田布施町大字下田布施3440-1,0820-52-2111
35344,平生町,742-1195,山口県熊毛郡平生町大字平生町210-1,0820-56-7111
35502,阿武町,759-3622,山口県阿武郡阿武町大字奈古2636,08388-2-3110
36201,徳島市,770-8571,徳島県徳島市幸町2-5,088-621-5111
36202,鳴門市,772-8501,徳島県鳴門市撫養町南浜字東浜170,088-684-1111
36203,小松島市,773-8501,徳島県小松島市横須町1-1,0885-32-2111
36204,阿南市,774-8501,徳島県阿南市富岡町トノ町12-3,0884-22-1111
36205,吉野川市,776-8611,徳島県吉野川市鴨島町鴨島115-1,0883-22-2222
36206,阿波市,771-1695,徳島県阿波市市場町切幡字古田201-1,0883-36-8700
36207,美馬市,777-8577,徳島県美馬市穴吹町穴吹字九反地5,0883-52-1212
36208,三好市,778-8501,徳島県三好市池田町シンマチ1500-2,0883-72-7600
36301,勝浦町,771-4395,徳島県勝浦郡勝浦町大字久国字久保田3,0885-42-2511
36302,上勝町,771-4501,徳島県勝浦郡上勝町大字福原字下横峯3-1,0885-46-0111
36321,佐那河内村,771-4195,徳島県名東郡佐那河内村下字西ノハナ31番地,088-679-2111
36341,石井町,779-3295,徳島県名西郡石井町高川原字高川原121-1,088-674-1111
36342,神山町,771-3395,徳島県名西郡神山町神領字本野間100,088-676-1111
36368,那賀町,771-5295,徳島県那賀郡那賀町和食郷字南川104-1,0884-62-1121
36383,牟岐町,775-8570,徳島県海部郡牟岐町大字中村字本村7-4,0884-72-1111
36387,美波町,779-2395,徳島県海部郡美波町奥河内字本村18-1,0884-77-1111
36388,海陽町,775-0295,徳島県海部郡海陽町大里字上中須128,0884-73-1234
36401,松茂町,771-0295,徳島県板野郡松茂町広島字東裏30,088-699-2111
36402,北島町,771-0285,徳島県板野郡北島町中村字上地23-1,088-698-9801
36403,藍住町,771-1292,徳島県板野郡藍住町奥野字矢上前52-1,088-637-3111
36404,板野町,779-0192,徳島県板野郡板野町吹田字町南22-2,088-672-5980
36405,上板町,771-1392,徳島県板野郡上板町七條字経塚42,088-694-3111
36468,つるぎ町,779-4195,徳島県美馬郡つるぎ町貞光字東浦1-3,0883-62-3111
36489,東みよし町,779-4795,徳島県三好郡東みよし町加茂3360,0883-82-6303
37201,高松市,760-8571,香川県高松市番町1-8-15,087-839-2011
37202,丸亀市,763-8501,香川県丸亀市大手町二丁目4番21号,0877-23-2111
37203,坂出市,762-8601,香川県坂出市室町2-3-5,0877-46-3111
37204,善通寺市,765-8503,香川県善通寺市文京町2-1-1,0877-62-2121
37205,観音寺市,768-8601,香川県観音寺市坂本町一丁目1-1,0875-23-3900
37206,さぬき市,769-2195,香川県さぬき市志度5385-8,087-894-1111
37207,東かがわ市,769-2792,香川県東かがわ市湊1847-1,0879-26-1214
37208,三豊市,767-8585,香川県三豊市高瀬町下勝間2373-1,0875-73-3000
37322,土庄町,761-4192,香川県小豆郡土庄町淵崎甲1400番地2,0879-62-7000
37324,小豆島町,761-4492,香川県小豆郡小豆島町片城甲44番地95,0879-82-7000
37341,三木町,761-0692,香川県木田郡三木町大字氷上310,087-891-3300
37364,直島町,761-3110,香川県香川郡直島町1122-1,087-892-2222
37386,宇多津町,769-0292,香川県綾歌郡宇多津町1881,0877-49-0511
37387,綾川町,761-2392,香川県綾歌郡綾川町滝宮299,087-876-1111
37403,琴平町,766-8502,香川県仲多度郡琴平町榎井817-10,0877-75-6700
37404,多度津町,764-8501,香川県仲多度郡多度津町栄町三丁目3番95号,0877-33-1110
37406,まんのう町,766-0022,香川県仲多度郡まんのう町吉野下430,0877-73-0100
38201,松山市,790-8571,愛媛県松山市二番町4-7-2,089-948-6688
38202,今治市,794-8511,愛媛県今治市別宮町1-4-1,0898-32-5200
38203,宇和島市,798-8601,愛媛県宇和島市曙町1,0895-24-1111
38204,八幡浜市,796-8501,愛媛県八幡浜市北浜1-1-1,0894-22-3111
38205,新居浜市,792-8585,愛媛県新居浜市一宮町1-5-1,0897-65-1234
38206,西条市,793-8601,愛媛県西条市明屋敷164,0897-56-5151
38207,大洲市,795-8601,愛媛県大洲市大洲690-1,0893-24-2111
38210,伊予市,799-3193,愛媛県伊予市米湊820,089-982-1111
38213,四国中央市,799-0497,愛媛県四国中央市三島宮川4-6-55,0896-28-6000
38214,西予市,797-8501,愛媛県西予市宇和町卯之町3-434-1,0894-62-1111
38215,東温市,791-0292,愛媛県東温市見奈良530-1,089-964-2001
38356,上島町,794-2592,愛媛県越智郡上島町弓削下弓削210,0897-77-2500
38386,久万高原町,791-1201,愛媛県上浮穴郡久万高原町久万212,0892-21-1111
38401,松前町,791-3192,愛媛県伊予郡松前町大字筒井631,089-985-2111
38402,砥部町,791-2195,愛媛県伊予郡砥部町宮内1392,089-962-2323
38422,内子町,795-0392,愛媛県喜多郡内子町平岡甲168,0893-44-2111
38442,伊方町,796-0301,愛媛県西宇和郡伊方町湊浦1993-1,0894-38-0211
38484,松野町,798-2192,愛媛県北宇和郡松野町大字松丸343,0895-42-1111
38488,鬼北町,798-1395,愛媛県北宇和郡鬼北町大字近永800-1,0895-45-1111
38506,愛南町,798-4196,愛媛県南宇和郡愛南町城辺甲2420,0895-72-1211
39201,高知市,780-8571,高知県高知市本町5-1-45,088-822-8111
39202,室戸市,781-7185,高知県室戸市浮津25-1,0887-22-1111
39203,安芸市,784-8501,高知県安芸市矢ノ丸1-4-40,0887-34-1111
39204,南国市,783-8501,高知県南国市大そね甲2301,088-863-2111
39205,土佐市,781-1192,高知県土佐市高岡町甲2017-1,088-852-1111
39206,須崎市,785-8601,高知県須崎市山手町1-7,0889-42-2311
39208,宿毛市,788-8686,高知県宿毛市希望ヶ丘1番地,0880-62-1111
39209,土佐清水市,787-0392,高知県土佐清水市天神町11-2,0880-82-1111
39210,四万十市,787-8501,高知県四万十市中村大橋通4-10,0880-34-1111
39211,香南市,781-5292,高知県香南市野市町西野2706,0887-56-0511
39212,香美市,782-8501,高知県香美市土佐山田町宝町1-2-1,0887-53-3111
39301,東洋町,781-7414,高知県安芸郡東洋町大字生見758-3,0887-29-3111
39302,奈半利町,781-6402,高知県安芸郡奈半利町乙1659-1,0887-38-4011
39303,田野町,781-6410,高知県安芸郡田野町1828-5,0887-38-2811
39304,安田町,781-6421,高知県安芸郡安田町大字安田1850番地,0887-38-6711
39305,北川村,781-6441,高知県安芸郡北川村野友甲1530,0887-32-1212
39306,馬路村,781-6201,高知県安芸郡馬路村馬路443,0887-44-2111
39307,芸西村,781-5792,高知県安芸郡芸西村和食甲1262,0887-33-2111
39341,本山町,781-3692,高知県長岡郡本山町本山504,0887-76-2113
39344,大豊町,789-0392,高知県長岡郡大豊町津家1626,0887-72-0450
39363,土佐町,781-3492,高知県土佐郡土佐町土居194,0887-82-0480
39364,大川村,781-3703,高知県土佐郡大川村小松27-1,0887-84-2211
39386,いの町,781-2192,高知県吾川郡いの町1700-1,088-893-1111
39387,仁淀川町,781-1592,高知県吾川郡仁淀川町大崎200,0889-35-0111
39401,中土佐町,789-1301,高知県高岡郡中土佐町久礼6663-1,0889-52-2211
39402,佐川町,789-1292,高知県高岡郡佐川町甲1650-2,0889-22-7700
39403,越知町,781-1301,高知県高岡郡越知町越知甲1970,0889-26-1111
39405,梼原町,785-0695,高知県高岡郡梼原町梼原1444-1,0889-65-1111
39410,日高村,781-2194,高知県高岡郡日高村本郷61-1,0889-24-5111
39411,津野町,785-0201,高知県高岡郡津野町永野471-1,0889-55-2311
39412,四万十町,786-8501,高知県高岡郡四万十町琴平町16-17,0880-22-3111
39424,大月町,788-0302,高知県幡多郡大月町弘見2230,0880-73-1181
39427,三原村,787-0892,高知県幡多郡三原村来栖野346,0880-46-2111
39428,黒潮町,789-1992,高知県幡多郡黒潮町入野5893,0880-43-2111
40100,北九州市,803-8501,福岡県北九州市小倉北区城内1-1,093-582-2525
40101,門司区,801-8510,福岡県北九州市門司区清滝1-1-1,093-331-1881
40103,若松区,808-8510,福岡県北九州市若松区浜町1-1-1,093-761-5321
40105,戸畑区,804-8510,福岡県北九州市戸畑区千防1-1-1,093-871-1501
40106,小倉北区,803-8510,福岡県北九州市小倉北区大手町1-1,093-582-3311
40107,小倉南区,802-8510,福岡県北九州市小倉南区若園5-1-2,093-951-4111
40108,八幡東区,805-8510,福岡県北九州市八幡東区中央1-1-1,093-671-0801
40109,八幡西区,806-8510,福岡県北九州市八幡西区黒崎3-15-3,093-642-1441
40130,福岡市,810-8620,福岡県福岡市中央区天神1-8-1,092-711-4111
40131,東区,812-8653,福岡県福岡市東区箱崎2-54-1,092-631-2131
40132,博多区,812-8512,福岡県福岡市博多区博多駅前2丁目8-1,092-441-2131
40133,中央区,810-8622,福岡県福岡市中央区大名2-5-31,092-714-2131
40134,南区,815-8501,福岡県福岡市南区塩原3-25-1,092-561-2131
40135,西区,819-8501,福岡県福岡市西区内浜1-4-1,092-881-2131
40136,城南区,814-0192,福岡県福岡市城南区鳥飼6-1-1,092-822-2131
40137,早良区,814-8501,福岡県福岡市早良区百道2-1-1,092-841-2131
40202,大牟田市,836-8666,福岡県大牟田市有明町2-3,0944-41-2222
40203,久留米市,830-8520,福岡県久留米市城南町15-3,0942-30-9000
40204,直方市,822-8501,福岡県直方市殿町7-1,0949-25-2000
40205,飯塚市,820-8501,福岡県飯塚市新立岩5-5,0948-22-5500
40206,田川市,825-8501,福岡県田川市中央町1-1,0947-44-2000
40207,柳川市,832-8601,福岡県柳川市本町87-1,0944-73-8111
40210,八女市,834-8585,福岡県八女市本町647,0943-23-1111
40211,筑後市,833-8601,福岡県筑後市大字山ノ井898,0942-53-4111
40212,大川市,831-8601,福岡県大川市大字酒見256-1,0944-87-2101
40213,行橋市,824-8601,福岡県行橋市中央1-1-1,0930-25-1111
40214,豊前市,828-8501,福岡県豊前市大字吉木955,0979-82-1111
40215,中間市,809-8501,福岡県中間市中間1-1-1,093-244-1111
40216,小郡市,838-0198,福岡県小郡市小郡255-1,0942-72-2111
40217,筑紫野市,818-8686,福岡県筑紫野市石崎1-1-1,092-923-1111
40218,春日市,816-8501,福岡県春日市原町3-1-5,092-584-1111
40219,大野城市,816-8510,福岡県大野城市曙町2-2-1,092-501-2211
40220,宗像市,811-3492,福岡県宗像市東郷1-1-1,0940-36-1121
40221,太宰府市,818-0198,福岡県太宰府市観世音寺1-1-1,092-921-2121
40223,古賀市,811-3192,福岡県古賀市駅東1-1-1,092-942-1111
40224,福津市,811-3293,福岡県福津市中央1-1-1,0940-42-1111
40225,うきは市,839-1393,福岡県うきは市吉井町新治316,0943-75-3111
40226,宮若市,823-0011,福岡県宮若市宮田29-1,0949-32-0510
40227,嘉麻市,820-0292,福岡県嘉麻市岩崎1180番地1,0948-42-7414
40228,朝倉市,838-8601,福岡県朝倉市菩提寺412-2,0946-22-1111
40229,みやま市,835-8601,福岡県みやま市瀬高町小川5,0944-63-6111
40230,糸島市,819-1192,福岡県糸島市前原西一丁目1番1号,092-323-1111
40231,那珂川市,811-1292,福岡県那珂川市西隈1-1-1,092-953-2211
40341,宇美町,811-2192,福岡県糟屋郡宇美町宇美5-1-1,092-932-1111
40342,篠栗町,811-2492,福岡県糟屋郡篠栗町中央1-1-1,092-947-1111
40343,志免町,811-2292,福岡県糟屋郡志免町志免中央1-1-1,092-935-1001
40344,須恵町,811-2193,福岡県糟屋郡須恵町大字須恵771,092-932-1151
40345,新宮町,811-0192,福岡県糟屋郡新宮町緑ヶ浜1-1-1,092-962-0231
40348,久山町,811-2592,福岡県糟屋郡久山町大字久原3632,092-976-1111
40349,粕屋町,811-2392,福岡県糟屋郡粕屋町駕与丁一丁目1-1,092-938-2311
40381,芦屋町,807-0198,福岡県遠賀郡芦屋町幸町2-20,093-223-0881
40382,水巻町,807-8501,福岡県遠賀郡水巻町頃末北1-1-1,093-201-4321
40383,岡垣町,811-4233,福岡県遠賀郡岡垣町野間1-1-1,093-282-1211
40384,遠賀町,811-4392,福岡県遠賀郡遠賀町大字今古賀513,093-293-1234
40401,小竹町,820-1192,福岡県鞍手郡小竹町大字勝野3167番地1,09496-2-1212
40402,鞍手町,807-1392,福岡県鞍手郡鞍手町大字中山3705,0949-42-2111
40421,桂川町,820-0696,福岡県嘉穂郡桂川町大字土居424-1,0948-65-1100
40447,筑前町,838-0298,福岡県朝倉郡筑前町篠隈373,0946-42-3111
40448,東峰村,838-1792,福岡県朝倉郡東峰村大字宝珠山6425,0946-72-2311
40503,大刀洗町,830-1298,福岡県三井郡大刀洗町大字冨多819,0942-77-0101
40522,大木町,830-0416,福岡県三潴郡大木町大字八町牟田255-1,0944-32-1013
40544,広川町,834-0115,福岡県八女郡広川町大字新代1804-1,0943-32-1111
40601,香春町,822-1492,福岡県田川郡香春町大字高野994,0947-32-2511
40602,添田町,824-0691,福岡県田川郡添田町大字添田2151,0947-82-1231
40604,糸田町,822-1392,福岡県田川郡糸田町1975-1,0947-26-1231
40605,川崎町,827-8501,福岡県田川郡川崎町大字田原789-2,0947-72-3000
40608,大任町,824-0512,福岡県田川郡大任町大字大行事3067,0947-63-3000
40609,赤村,824-0432,福岡県田川郡赤村大字内田1188,0947-62-3000
40610,福智町,822-1292,福岡県田川郡福智町金田937-2,0947-22-0555
40621,苅田町,800-0392,福岡県京都郡苅田町富久町1-19-1,093-434-1111
40625,みやこ町,824-0892,福岡県京都郡みやこ町勝山上田960,0930-32-2511
40642,吉富町,871-8585,福岡県築上郡吉富町大字広津226-1,0979-24-1122
40646,上毛町,871-0992,福岡県築上郡上毛町大字垂水1321-1,0979-72-3111
40647,築上町,829-0392,福岡県築上郡築上町大字椎田891-2,0930-56-0300
41201,佐賀市,840-8501,佐賀県佐賀市栄町1-1,0952-24-3151
41202,唐津市,847-8511,佐賀県唐津市西城内1-1,0955-72-9111
41203,鳥栖市,841-8511,佐賀県鳥栖市宿町1118,0942-85-3500
41204,多久市,846-8501,佐賀県多久市北多久町大字小侍7-1,0952-75-2112
41205,伊万里市,848-8501,佐賀県伊万里市立花町1355-1,0955-23-2111
41206,武雄市,843-8639,佐賀県武雄市武雄町大字昭和12-10,0954-23-9111
41207,鹿島市,849-1312,佐賀県鹿島市大字納富分2643-1,0954-63-2111
41208,小城市,845-8511,佐賀県小城市三日月町長神田2312-2,0952-37-6111
41209,嬉野市,849-1492,佐賀県嬉野市塩田町大字馬場下甲1769,0954-66-3111
41210,神埼市,842-8601,佐賀県神埼市神埼町鶴3542番地1,0952-52-1111
41327,吉野ヶ里町,842-8501,佐賀県神埼郡吉野ヶ里町吉田321-2,0952-53-1111
41341,基山町,841-0204,佐賀県三養基郡基山町大字宮浦666,0942-92-2011
41345,上峰町,849-0123,佐賀県三養基郡上峰町大字坊所383-1,0952-52-2181
41346,みやき町,849-0113,佐賀県三養基郡みやき町大字東尾737-5,0942-89-1651
41387,玄海町,847-1421,佐賀県東松浦郡玄海町大字諸浦348,0955-52-2111
41401,有田町,849-4192,佐賀県西松浦郡有田町立部乙2202,0955-46-2111
41423,大町町,849-2101,佐賀県杵島郡大町町大字大町5017,0952-82-3111
41424,江北町,849-0592,佐賀県杵島郡江北町大字山口1651-1,0952-86-2111
41425,白石町,849-1192,佐賀県杵島郡白石町大字福田1247-1,0952-84-2111
41441,太良町,849-1698,佐賀県藤津郡太良町大字多良1番地6,0954-67-0311
42201,長崎市,850-8685,長崎県長崎市桜町2-22,095-822-8888
42202,佐世保市,857-8585,長崎県佐世保市八幡町1-10,0956-24-1111
42203,島原市,855-8555,長崎県島原市上の町537番地,0957-63-1111
42204,諫早市,854-8601,長崎県諫早市東小路町7-1,0957-22-1500
42205,大村市,856-8686,長崎県大村市玖島1-25,0957-53-4111
42207,平戸市,859-5192,長崎県平戸市岩の上町1508-3,0950-22-4111
42208,松浦市,859-4598,長崎県松浦市志佐町里免365,0956-72-1111
42209,対馬市,817-8510,長崎県対馬市厳原町国分1441,0920-53-6111
42210,壱岐市,811-5192,長崎県壱岐市郷ノ浦町本村触562,0920-48-1111
42211,五島市,853-8501,長崎県五島市福江町1-1,0959-72-6111
42212,西海市,857-2392,長崎県西海市大瀬戸町瀬戸樫浦郷2222,0959-37-0011
42213,雲仙市,859-1107,長崎県雲仙市吾妻町牛口名714,0957-38-3111
42214,南島原市,859-2211,長崎県南島原市西有家町里坊96-2,0957-73-6600
42307,長与町,851-2185,長崎県西彼杵郡長与町嬉里郷659-1,095-883-1111
42308,時津町,851-2198,長崎県西彼杵郡時津町浦郷274-1,095-882-2211
42321,東彼杵町,859-3808,長崎県東彼杵郡東彼杵町蔵本郷1850-6,0957-46-1111
42322,川棚町,859-3692,長崎県東彼杵郡川棚町中組郷1518-1,0956-82-3131
42323,波佐見町,859-3791,長崎県東彼杵郡波佐見町宿郷660,0956-85-2111
42383,小値賀町,857-4701,長崎県北松浦郡小値賀町笛吹郷2376-1,0959-56-3111
42391,佐々町,857-0392,長崎県北松浦郡佐々町本田原免168-2,0956-62-2101
42411,新上五島町,857-4495,長崎県南松浦郡新上五島町青方郷1585-1,0959-53-1111
43100,熊本市,860-8601,熊本県熊本市中央区手取本町1-1,096-328-2111
43101,中央区,860-8618,熊本県熊本市中央区手取本町1-1,096-328-2555
43102,東区,862-8555,熊本県熊本市東区東本町16-30,096-367-9111
43103,西区,861-5292,熊本県熊本市西区小島2丁目7-1,096-329-1111
43104,南区,861-4189,熊本県熊本市南区富合町清藤405-3,096-357-4111
43105,北区,861-0195,熊本県熊本市北区植木町岩野238-1,096-272-1111
43202,八代市,866-8601,熊本県八代市松江城町1-25,0965-33-4111
43203,人吉市,868-8601,熊本県人吉市西間下町字永溝7番地1,0966-22-2111
43204,荒尾市,864-8686,熊本県荒尾市宮内出目390,0968-63-1111
43205,水俣市,867-8555,熊本県水俣市陣内1-1-1,0966-61-1111
43206,玉名市,865-8501,熊本県玉名市岩崎163,0968-75-1111
43208,山鹿市,861-0592,熊本県山鹿市山鹿987-3,0968-44-0373
43210,菊池市,861-1392,熊本県菊池市隈府888,0968-25-7111
43211,宇土市,869-0492,熊本県宇土市浦田町51,0964-22-1111
43212,上天草市,869-3692,熊本県上天草市大矢野町上1514,0964-56-1111
43213,宇城市,869-0592,熊本県宇城市松橋町大野85,0964-32-1111
43214,阿蘇市,869-2695,熊本県阿蘇市一の宮町宮地504-1,0967-22-3111
43215,天草市,863-8631,熊本県天草市東浜町8-1,0969-23-1111
43216,合志市,861-1195,熊本県合志市竹迫2140,096-248-1111
43348,美里町,861-4492,熊本県下益城郡美里町馬場1100,0964-46-2111
43364,玉東町,869-0303,熊本県玉名郡玉東町木葉759,0968-85-3111
43367,南関町,861-0898,熊本県玉名郡南関町大字関町64,0968-53-1111
43368,長洲町,869-0198,熊本県玉名郡長洲町大字長洲2766,0968-78-3111
43369,和水町,865-0192,熊本県玉名郡和水町江田3886,0968-86-3111
43403,大津町,869-1292,熊本県菊池郡大津町大字大津1233,096-293-3111
43404,菊陽町,869-1192,熊本県菊池郡菊陽町大字久保田2800,096-232-2111
43423,南小国町,869-2492,熊本県阿蘇郡南小国町大字赤馬場143,0967-42-1111
43424,小国町,869-2592,熊本県阿蘇郡小国町大字宮原1567-1,0967-46-2111
43425,産山村,869-2703,熊本県阿蘇郡産山村山鹿488-3,0967-25-2211
43428,高森町,869-1602,熊本県阿蘇郡高森町大字高森2168,0967-62-1111
43432,西原村,861-2492,熊本県阿蘇郡西原村大字小森3259,096-279-3111
43433,南阿蘇村,869-1404,熊本県阿蘇郡南阿蘇村大字河陽1705-1,0967-67-1111
43441,御船町,861-3296,熊本県上益城郡御船町大字御船995-1,096-282-1111
43442,嘉島町,861-3192,熊本県上益城郡嘉島町上島530,096-237-1111
43443,益城町,861-2295,熊本県上益城郡益城町大字木山594,096-286-3111
43444,甲佐町,861-4696,熊本県上益城郡甲佐町豊内719-4,096-234-1111
43447,山都町,861-3592,熊本県上益城郡山都町浜町6,0967-72-1111
43468,氷川町,869-4814,熊本県八代郡氷川町島地642,0965-52-7111
43482,芦北町,869-5498,熊本県葦北郡芦北町大字芦北2015,0966-82-2511
43484,津奈木町,869-5692,熊本県葦北郡津奈木町大字小津奈木2123,0966-78-3111
43501,錦町,868-0302,熊本県球磨郡錦町大字一武1587,0966-38-1111
43505,多良木町,868-0595,熊本県球磨郡多良木町大字多良木1648,0966-42-6111
43506,湯前町,868-0621,熊本県球磨郡湯前町1989-1,0966-43-4111
43507,水上村,868-0795,熊本県球磨郡水上村大字岩野90,0966-44-0311
43510,相良村,868-8501,熊本県球磨郡相良村大字深水2500-1,0966-35-0211
43511,五木村,868-0201,熊本県球磨郡五木村甲2672-7,0966-37-2211
43512,山江村,868-0092,熊本県球磨郡山江村大字山田甲1356-1,0966-23-3111
43513,球磨村,869-6401,熊本県球磨郡球磨村大字渡丙1730,0966-32-1111
43514,あさぎり町,868-0408,熊本県球磨郡あさぎり町免田東1199,0966-45-1111
43531,苓北町,863-2503,熊本県天草郡苓北町志岐660,0969-35-1111
44201,大分市,870-8504,大分県大分市荷揚町2-31,097-534-6111
44202,別府市,874-8511,大分県別府市上野口町1-15,0977-21-1111
44203,中津市,871-8501,大分県中津市豊田町14-3,0979-22-1111
44204,日田市,877-8601,大分県日田市田島2-6-1,0973-23-3111
44205,佐伯市,876-8585,大分県佐伯市中村南町1-1,0972-22-3111
44206,臼杵市,875-8501,大分県臼杵市大字臼杵72-1,0972-63-1111
44207,津久見市,879-2435,大分県津久見市宮本町20-15,0972-82-4111
44208,竹田市,878-8555,大分県竹田市大字会々1650,0974-63-1111
44209,豊後高田市,879-0692,大分県豊後高田市是永町39-3,0978-22-3100
44210,杵築市,873-0001,大分県杵築市大字杵築377-1,0978-62-3131
44211,宇佐市,879-0492,大分県宇佐市大字上田1030-1,0978-32-1111
44212,豊後大野市,879-7198,大分県豊後大野市三重町市場1200,0974-22-1001
44213,由布市,879-5498,大分県由布市庄内町柿原302,097-582-1111
44214,国東市,873-0503,大分県国東市国東町鶴川149,0978-72-1111
44322,姫島村,872-1501,大分県東国東郡姫島村1630-1,0978-87-2111
44341,日出町,879-1592,大分県速見郡日出町2974-1,0977-73-3111
44461,九重町,879-4895,大分県玖珠郡九重町大字後野上8-1,0973-76-2111
44462,玖珠町,879-4492,大分県玖珠郡玖珠町大字帆足268-5,0973-72-1111
45201,宮崎市,880-8505,宮崎県宮崎市橘通西1-1-1,0985-25-2111
45202,都城市,885-8555,宮崎県都城市姫城町6街区21号,0986-23-2111
45203,延岡市,882-8686,宮崎県延岡市東本小路2-1,0982-34-2111
